index geno pheno fit
 2085 1 0.54564 1.02516 
 2086 0 -1.00546 0.972841 
 2087 0 -1.11396 0.938531 
 2088 0 2.30409 1.12725 
 2089 1 0.978027 1.04985 
 2090 1 1.68592 1.09853 
 2091 0 -0.338074 0.985628 
 2092 0 -0.174119 0.993096 
 2093 0 -1.23939 0.932209 
 2094 0 -0.729762 0.964112 
 2095 1 1.47883 1.089 
 2096 0 -0.383283 0.978324 
 2097 1 0.964785 1.03793 
 2098 1 2.87633 1.13549 
 2099 1 -0.559527 0.972514 
 2100 0 -0.139309 0.9919 
 2101 0 0.048436 1.00215 
 2102 0 -0.984955 0.953037 
 2103 0 0.031849 1.00149 
 2104 1 1.5019 1.08277 
 2105 0 0.150415 1.00867 
 2106 0 -0.413616 0.978674 
 2107 0 -2.28479 0.873219 
 2108 0 -0.438137 0.977216 
 2109 0 0.516732 1.02475 
 2110 0 -1.31777 0.916045 
 2111 0 0.104642 1.00546 
 2112 0 0.00105804 1.00005 
 2113 1 0.61154 1.02937 
 2114 1 -0.0237713 0.998745 
 2115 0 1.47218 1.09238 
 2116 0 0.200913 1.00368 
 2117 0 -0.954002 0.963215 
 2118 0 1.11671 1.06153 
 2119 1 0.951645 1.05804 
 2120 1 1.37627 1.07247 
 2121 1 0.866675 1.04781 
 2122 1 2.16024 1.10322 
 2123 0 -1.0202 0.951108 
 2124 1 2.55601 1.11132 
 2125 1 0.331522 1.01895 
 2126 0 -1.15114 0.973977 
 2127 1 1.16001 1.06432 
 2128 0 2.16553 1.12257 
 2129 1 1.26112 1.06847 
 2130 0 -0.697352 0.958025 
 2131 0 0.0815317 1.00476 
 2132 0 -1.75532 0.888934 
 2133 0 1.41317 1.05253 
 2134 1 0.1054 1.00713 
 2135 1 1.33032 1.06331 
 2136 0 -0.980445 0.932764 
 2137 0 -0.970456 0.956422 
 2138 1 1.12605 1.06528 
 2139 0 0.025572 1.00166 
 2140 1 -0.268364 0.984331 
 2141 1 0.772825 1.05283 
 2142 1 2.17235 1.1006 
 2143 1 0.938972 1.03903 
 2144 1 1.66849 1.07681 
 2145 0 0.404065 1.02888 
 2146 0 1.8085 1.06852 
 2147 0 0.414943 1.02344 
 2148 1 0.649891 1.03622 
 2149 0 0.746685 1.02996 
 2150 0 0.436557 1.0251 
 2151 1 -0.0713561 0.996296 
 2152 0 -2.43224 0.889587 
 2153 0 0.522361 1.03 
 2154 0 -1.01162 0.94831 
 2155 0 -0.846737 0.953703 
 2156 0 0.575853 1.04246 
 2157 0 -1.0131 0.951029 
 2158 1 -0.914644 0.946515 
 2159 0 1.57815 1.06426 
 2160 0 0.0953644 1.00446 
 2161 0 0.0158387 1.0006 
 2162 0 1.3607 1.07204 
 2163 1 0.866732 1.04995 
 2164 0 -0.00710024 0.999644 
 2165 0 1.4907 1.08929 
 2166 1 -0.712145 0.972629 
 2167 1 1.56956 1.07029 
 2168 0 -0.61536 0.960312 
 2169 0 -1.66311 0.908282 
 2170 0 0.600735 1.03948 
 2171 0 1.47047 1.08658 
 2172 1 -0.826523 0.96223 
 2173 1 1.62014 1.09697 
 2174 0 -0.129774 0.996218 
 2175 1 3.01327 1.14778 
 2176 0 -0.523159 0.972788 
 2177 1 1.26058 1.06994 
 2178 0 0.28778 1.01747 
 2179 0 0.746383 1.03137 
 2180 0 0.120615 1.0077 
 2181 1 -0.404723 0.984617 
 2182 1 2.2732 1.13749 
 2183 1 1.02069 1.06174 
 2184 0 -0.425599 0.979605 
 2185 1 0.270529 1.01712 
 2186 1 1.34425 1.08386 
 2187 1 1.25959 1.05588 
 2188 1 1.47071 1.07433 
 2189 1 1.25191 1.06048 
 2190 1 0.0832764 1.00327 
 2191 1 1.4264 1.08494 
 2192 1 1.71179 1.07411 
 2193 0 -0.47854 0.977133 
 2194 0 0.934178 1.0328 
 2195 0 -0.026169 0.998221 
 2196 1 3.73074 1.17762 
 2197 0 -0.121288 0.993594 
 2198 1 -0.532639 0.974937 
 2199 1 -0.205253 0.991204 
 2200 0 0.0906147 1.00397 
 2201 1 0.668535 1.04063 
 2202 0 0.525275 1.02036 
 2203 0 1.5555 1.09645 
 2204 0 -0.458644 0.985781 
 2205 0 -2.45183 0.871874 
 2206 1 1.65189 1.08846 
 2207 0 1.59309 1.0697 
 2208 0 -0.0803324 0.996876 
 2209 1 3.18684 1.1315 
 2210 1 0.416878 1.0216 
 2211 1 -0.83393 0.955718 
 2212 1 1.18383 1.06223 
 2213 1 0.577971 1.02661 
 2214 0 -0.244446 0.983276 
 2215 1 0.803431 1.03838 
 2216 0 -1.07753 0.961647 
 2217 1 1.66492 1.09121 
 2218 0 -0.949109 0.93253 
 2219 1 1.65807 1.08619 
 2220 1 0.92041 1.02604 
 2221 1 1.18851 1.08329 
 2222 0 -2.36074 0.85672 
 2223 0 -0.441235 0.980277 
 2224 0 0.36296 1.01331 
 2225 1 0.217317 1.01376 
 2226 1 -0.0828674 0.995023 
 2227 0 -0.978588 0.941577 
 2228 1 0.910466 1.04432 
 2229 1 1.15453 1.05971 
 2230 1 1.60048 1.10074 
 2231 1 1.47631 1.095 
 2232 0 -0.0535683 0.997833 
 2233 1 -1.00724 0.95396 
 2234 1 1.63445 1.07728 
 2235 1 -0.072965 0.997077 
 2236 0 0.373194 1.01998 
 2237 1 2.34611 1.10605 
 2238 0 0.0598247 1.00336 
 2239 0 0.527589 1.01604 
 2240 0 -0.859615 0.943892 
 2241 0 1.21346 1.05207 
 2242 1 0.642213 1.0385 
 2243 0 2.33857 1.11 
 2244 0 -0.452948 0.979894 
 2245 1 0.506203 1.02808 
 2246 0 -0.322807 0.987539 
 2247 1 0.118874 1.00483 
 2248 1 -1.54661 0.936217 
 2249 0 -0.306964 0.983966 
 2250 1 1.36737 1.07521 
 2251 0 -1.04522 0.946616 
 2252 0 1.34035 1.07906 
 2253 1 1.66371 1.09684 
 2254 1 0.417078 1.02001 
 2255 1 0.591195 1.02424 
 2256 1 1.03378 1.04314 
 2257 0 1.47347 1.08021 
 2258 0 0.311796 1.01374 
 2259 0 0.285391 1.01763 
 2260 0 -0.355602 0.984148 
 2261 0 0.399486 1.01592 
 2262 0 0.115714 1.00619 
 2263 1 2.21769 1.13331 
 2264 1 0.350128 1.01764 
 2265 0 1.17146 1.04792 
 2266 0 1.0727 1.05196 
 2267 1 0.551639 1.03249 
 2268 0 -0.333033 0.986256 
 2269 1 1.89048 1.09347 
 2270 1 -0.896951 0.937022 
 2271 0 0.77097 1.04516 
 2272 1 0.251452 1.01805 
 2273 1 0.928086 1.03652 
 2274 1 1.12544 1.06925 
 2275 0 1.4566 1.06507 
 2276 0 -0.932634 0.958242 
 2277 1 0.0472998 1.00188 
 2278 1 0.977655 1.05246 
 2279 0 0.685241 1.03083 
 2280 0 -0.196363 0.988734 
 2281 1 0.382953 1.02187 
 2282 0 1.33748 1.0688 
 2283 0 1.93904 1.1163 
 2284 0 -0.137176 0.992165 
 2285 1 1.38558 1.0518 
 2286 0 1.43361 1.05547 
 2287 0 -0.409056 0.974412 
 2288 1 1.86378 1.05467 
 2289 1 0.640905 1.03676 
 2290 1 1.97633 1.07576 
 2291 0 0.615654 1.03203 
 2292 1 0.679237 1.0332 
 2293 1 0.574034 1.0277 
 2294 0 -0.899003 0.943301 
 2295 1 1.82285 1.06544 
 2296 0 0.188581 1.00689 
 2297 1 1.55133 1.06231 
 2298 0 1.90083 1.12305 
 2299 0 -1.36745 0.931826 
 2300 0 0.396526 1.02412 
 2301 0 -0.305696 0.983543 
 2302 0 -0.108394 0.994602 
 2303 1 2.26763 1.06968 
 2304 1 0.587644 1.02565 
 2305 0 -1.71865 0.921328 
 2306 0 1.04509 1.07128 
 2307 1 1.5495 1.06563 
 2308 0 1.04041 1.04906 
 2309 1 0.304855 1.01414 
 2310 1 0.0033131 1.00022 
 2311 1 0.674596 1.03443 
 2312 0 0.197627 1.01021 
 2313 1 1.95264 1.10165 
 2314 0 -0.397578 0.98062 
 2315 1 0.985974 1.06647 
 2316 0 -1.20255 0.939498 
 2317 1 0.616936 1.02903 
 2318 0 -0.24477 0.982773 
 2319 1 -0.0624022 0.996578 
 2320 0 -0.154746 0.991922 
 2321 0 -1.09536 0.939017 
 2322 0 1.35266 1.06978 
 2323 1 2.26997 1.12977 
 2324 0 -0.855281 0.934392 
 2325 1 1.47412 1.06211 
 2326 1 0.856654 1.03923 
 2327 0 -1.36173 0.944617 
 2328 1 0.615169 1.0309 
 2329 0 -0.344721 0.986356 
 2330 1 1.36071 1.04322 
 2331 0 0.749089 1.04278 
 2332 1 1.7139 1.0975 
 2333 0 0.812578 1.05845 
 2334 1 -0.06664 0.996113 
 2335 0 0.973269 1.04444 
 2336 0 -0.160374 0.993917 
 2337 1 0.583934 1.02798 
 2338 1 -0.163722 0.991947 
 2339 1 2.603 1.12305 
 2340 1 0.168806 1.00895 
 2341 0 1.57076 1.06675 
 2342 1 -1.50217 0.909928 
 2343 1 -0.934307 0.931972 
 2344 0 2.23103 1.074 
 2345 0 -0.0659576 0.996915 
 2346 1 1.5953 1.09528 
 2347 0 -0.511348 0.980664 
 2348 1 -0.033296 0.99822 
 2349 1 0.506998 1.02391 
 2350 0 0.237026 1.00951 
 2351 0 0.772806 1.03605 
 2352 1 0.613691 1.02862 
 2353 1 0.926091 1.05719 
 2354 1 0.635149 1.03726 
 2355 0 -1.28458 0.94597 
 2356 1 0.398154 1.02039 
 2357 0 -2.3534 0.911848 
 2358 0 -1.03163 0.948241 
 2359 0 -0.953849 0.958403 
 2360 1 0.188407 1.0076 
 2361 1 -1.34021 0.933798 
 2362 0 0.221847 1.00963 
 2363 1 0.57912 1.02832 
 2364 0 -0.586362 0.970803 
 2365 0 0.184613 1.00991 
 2366 1 1.9503 1.10438 
 2367 1 2.05104 1.13052 
 2368 0 -0.3454 0.976339 
 2369 1 2.04634 1.10789 
 2370 1 1.86277 1.07662 
 2371 0 -1.15329 0.957185 
 2372 0 1.88369 1.07904 
 2373 1 0.931737 1.06447 
 2374 1 0.137721 1.00634 
 2375 0 0.0379337 1.00145 
 2376 0 0.641893 1.04076 
 2377 1 1.2557 1.06618 
 2378 1 2.45326 1.08651 
 2379 0 0.172905 1.0087 
 2380 0 1.02859 1.0444 
 2381 0 -1.4947 0.943012 
 2382 1 1.25919 1.06689 
 2383 0 -1.08226 0.944183 
 2384 0 -0.602883 0.963283 
 2385 0 0.933072 1.05002 
 2386 0 1.62896 1.07694 
 2387 1 0.613902 1.03756 
 2388 1 0.259459 1.01272 
 2389 1 2.29202 1.15985 
 2390 0 -0.913961 0.953188 
 2391 1 3.86272 1.21577 
 2392 1 1.23978 1.0516 
 2393 0 0.918884 1.03864 
 2394 0 -0.21028 0.991174 
 2395 1 1.38381 1.05432 
 2396 0 1.1614 1.02476 
 2397 0 -0.175787 0.989759 
 2398 1 0.0171366 1.0008 
 2399 0 -0.0903707 0.996854 
 2400 0 2.7784 1.09361 
 2401 0 -0.491857 0.978229 
 2402 0 -1.27555 0.924941 
 2403 1 2.2036 1.12105 
 2404 0 -0.143653 0.993799 
 2405 0 -1.65871 0.923754 
 2406 1 -0.0435012 0.997765 
 2407 1 0.979932 1.04335 
 2408 0 0.114945 1.00649 
 2409 0 2.17079 1.10156 
 2410 0 -0.581626 0.96352 
 2411 1 -0.743771 0.962121 
 2412 1 3.21685 1.20128 
 2413 1 1.40516 1.09916 
 2414 0 0.122109 1.00697 
 2415 1 1.73941 1.10322 
 2416 1 1.08974 1.05401 
 2417 0 -0.929808 0.944066 
 2418 1 0.712709 1.02487 
 2419 0 -0.675856 0.965021 
 2420 0 1.07505 1.05656 
 2421 0 -0.874693 0.935905 
 2422 1 0.116517 1.00555 
 2423 1 0.038746 1.00197 
 2424 0 1.41172 1.03888 
 2425 1 1.03412 1.04879 
 2426 1 3.27025 1.22824 
 2427 1 1.43374 1.08175 
 2428 0 0.538304 1.03296 
 2429 1 1.28904 1.06042 
 2430 1 0.352993 1.02261 
 2431 1 0.453641 1.02145 
 2432 1 1.06911 1.04992 
 2433 0 -0.498215 0.984322 
 2434 1 -0.494877 0.976759 
 2435 1 -0.0560102 0.996814 
 2436 1 0.786723 1.05038 
 2437 1 1.17741 1.06242 
 2438 1 0.32944 1.01536 
 2439 0 -0.541 0.972456 
 2440 1 1.4736 1.10069 
 2441 1 2.07709 1.09275 
 2442 1 0.767289 1.03343 
 2443 0 1.62932 1.06128 
 2444 0 -0.656902 0.966419 
 2445 0 0.392883 1.01995 
 2446 0 -1.57442 0.907314 
 2447 1 -0.473703 0.979855 
 2448 0 0.410151 1.02225 
 2449 0 0.706966 1.03689 
 2450 1 1.60035 1.06491 
 2451 1 1.76317 1.07281 
 2452 1 1.5098 1.07692 
 2453 0 0.94372 1.05465 
 2454 0 0.484143 1.02247 
 2455 1 2.53562 1.14135 
 2456 0 -0.284715 0.98319 
 2457 1 0.585617 1.03568 
 2458 0 0.976695 1.05398 
 2459 1 1.72587 1.07708 
 2460 0 -0.330638 0.982157 
 2461 1 0.512854 1.03099 
 2462 1 -0.929415 0.969377 
 2463 0 -0.608721 0.964943 
 2464 0 1.19233 1.05212 
 2465 1 1.99296 1.11089 
 2466 1 0.847073 1.04841 
 2467 1 0.358305 1.01754 
 2468 0 -3.01083 0.870809 
 2469 0 0.23292 1.01326 
 2470 1 -1.5754 0.90736 
 2471 0 1.21852 1.07808 
 2472 0 0.174617 1.01112 
 2473 1 1.27921 1.06713 
 2474 1 0.488454 1.02523 
 2475 0 -1.14464 0.936432 
 2476 0 -0.24959 0.990433 
 2477 0 1.25433 1.05016 
 2478 1 1.09588 1.05042 
 2479 1 0.923225 1.03692 
 2480 1 0.129055 1.00818 
 2481 1 -0.351402 0.979834 
 2482 0 -1.91277 0.887539 
 2483 0 -1.59883 0.907893 
 2484 1 1.11334 1.06705 
 2485 1 1.85886 1.12172 
 2486 1 0.849128 1.0451 
 2487 1 2.29935 1.06652 
 2488 0 0.86363 1.04406 
 2489 0 -1.0928 0.963574 
 2490 0 0.196763 1.00493 
 2491 1 -0.0634568 0.997518 
 2492 1 2.26375 1.11834 
 2493 0 0.388532 1.0311 
 2494 0 1.09761 1.04995 
 2495 1 0.693378 1.03338 
 2496 1 1.96146 1.08597 
 2497 1 1.92917 1.09707 
 2498 1 0.743675 1.0364 
 2499 0 -0.995243 0.940712 
 2500 1 -0.909197 0.964923 
 2501 1 1.00948 1.06469 
 2502 0 0.141732 1.0109 
 2503 0 1.7641 1.06717 
 2504 0 -2.77918 0.833074 
 2505 0 -1.34348 0.934021 
 2506 1 0.814218 1.02915 
 2507 0 2.41367 1.15802 
 2508 1 0.698123 1.03657 
 2509 0 -1.53021 0.943121 
 2510 1 2.61277 1.14581 
 2511 1 -0.234151 0.987822 
 2512 1 -0.320133 0.978461 
 2513 1 -0.0306642 0.99775 
 2514 1 1.29709 1.03619 
 2515 1 0.441577 1.02491 
 2516 1 1.07943 1.05157 
 2517 0 -0.303481 0.978685 
 2518 0 -1.77479 0.911442 
 2519 1 1.50565 1.06569 
 2520 0 -0.0251751 0.998812 
 2521 1 1.08877 1.04902 
 2522 0 -0.655038 0.966743 
 2523 1 1.54374 1.08546 
 2524 1 -0.249446 0.984907 
 2525 1 1.16423 1.06177 
 2526 0 -1.384 0.927766 
 2527 1 0.83736 1.04675 
 2528 1 -0.643606 0.978539 
 2529 0 -0.822913 0.982664 
 2530 0 1.10375 1.04345 
 2531 0 -0.764539 0.96518 
 2532 1 2.37533 1.104 
 2533 0 0.588446 1.02847 
 2534 0 -1.5949 0.920608 
 2535 1 1.37472 1.08235 
 2536 1 0.230593 1.00893 
 2537 1 1.56686 1.0765 
 2538 1 1.38158 1.06335 
 2539 0 0.405892 1.02394 
 2540 1 0.487574 1.02157 
 2541 1 0.952148 1.0537 
 2542 0 -0.112309 0.994393 
 2543 0 -0.179453 0.989619 
 2544 1 2.50748 1.15769 
 2545 1 0.502384 1.03208 
 2546 0 -0.114536 0.995417 
 2547 1 1.57323 1.08573 
 2548 0 -1.68613 0.907523 
 2549 1 2.03867 1.12218 
 2550 0 0.286748 1.01666 
 2551 0 0.477187 1.01306 
 2552 0 -1.07092 0.932305 
 2553 1 2.85862 1.18573 
 2554 0 0.0179214 1.00112 
 2555 0 -0.628754 0.967251 
 2556 0 0.741348 1.03727 
 2557 1 1.4709 1.07574 
 2558 0 -0.0885744 0.994762 
 2559 0 -0.507396 0.979567 
 2560 0 -0.458756 0.976653 
 2561 0 -0.965907 0.949257 
 2562 0 0.616601 1.02225 
 2563 1 -0.650623 0.967 
 2564 0 -1.4668 0.930106 
 2565 1 0.424109 1.02408 
 2566 0 0.892843 1.03899 
 2567 1 1.83106 1.06653 
 2568 0 -0.990615 0.962299 
 2569 1 1.3256 1.0636 
 2570 1 2.61846 1.14694 
 2571 1 0.241745 1.00936 
 2572 0 1.55434 1.06573 
 2573 1 1.83917 1.06408 
 2574 1 0.639912 1.02847 
 2575 0 -1.63592 0.899545 
 2576 0 -1.12326 0.946308 
 2577 0 0.152619 1.00781 
 2578 0 1.56595 1.05897 
 2579 1 1.38185 1.0867 
 2580 0 1.40722 1.04926 
 2581 1 1.06476 1.05194 
 2582 1 1.49037 1.07581 
 2583 1 2.08844 1.08689 
 2584 0 0.916141 1.05629 
 2585 0 -0.530323 0.97459 
 2586 1 1.50329 1.08331 
 2587 0 -0.244451 0.988615 
 2588 0 -1.00031 0.960626 
 2589 0 0.402028 1.02525 
 2590 1 0.61262 1.02632 
 2591 0 0.125033 1.0064 
 2592 1 -1.21612 0.950781 
 2593 1 1.92551 1.07287 
 2594 0 -1.21014 0.924516 
 2595 1 0.440196 1.02276 
 2596 0 -0.518091 0.977949 
 2597 1 0.501293 1.02547 
 2598 0 0.675725 1.03939 
 2599 1 0.0913221 1.0046 
 2600 0 -1.06468 0.938191 
 2601 0 0.605109 1.03505 
 2602 0 0.942924 1.03824 
 2603 1 1.84224 1.09134 
 2604 0 0.98592 1.03094 
 2605 1 -0.101617 0.994281 
 2606 0 0.638297 1.02507 
 2607 0 -0.83606 0.961099 
 2608 1 0.562913 1.02234 
 2609 0 -0.265511 0.983517 
 2610 1 0.654542 1.03212 
 2611 0 1.74866 1.06371 
 2612 1 2.32272 1.09002 
 2613 0 0.211259 1.01537 
 2614 1 1.87743 1.05543 
 2615 0 -2.1917 0.902332 
 2616 1 1.51808 1.06655 
 2617 1 0.364709 1.01376 
 2618 1 -0.760227 0.974504 
 2619 0 1.91395 1.09184 
 2620 1 -0.779035 0.962344 
 2621 0 1.82593 1.10325 
 2622 0 0.447463 1.01867 
 2623 0 -0.863314 0.963996 
 2624 0 -1.11318 0.95829 
 2625 1 2.70803 1.19431 
 2626 1 -0.278091 0.986329 
 2627 0 0.0373813 1.00237 
 2628 0 -0.0116143 0.999243 
 2629 0 1.68236 1.07205 
 2630 1 -0.647715 0.971789 
 2631 0 -1.25767 0.930351 
 2632 0 0.98568 1.05502 
 2633 0 -0.846031 0.95843 
 2634 1 2.3312 1.14306 
 2635 1 0.599461 1.02856 
 2636 1 0.972291 1.05575 
 2637 1 2.26083 1.14232 
 2638 0 0.9937 1.04345 
 2639 0 -1.36504 0.926739 
 2640 0 -0.445108 0.97287 
 2641 0 0.124804 1.00627 
 2642 1 2.04539 1.1069 
 2643 0 0.158299 1.00567 
 2644 1 2.10145 1.10384 
 2645 0 -0.738172 0.963419 
 2646 0 0.0724987 1.00377 
 2647 0 0.190175 1.01039 
 2648 1 -0.175503 0.992282 
 2649 0 0.0557154 1.00326 
 2650 1 0.570194 1.02663 
 2651 0 0.610871 1.03499 
 2652 1 0.743232 1.03443 
 2653 1 0.537244 1.02783 
 2654 1 -0.0575827 0.99812 
 2655 0 -0.0711604 0.996518 
 2656 0 -0.030658 0.997944 
 2657 1 1.53604 1.06723 
 2658 1 1.33915 1.03261 
 2659 0 -0.282394 0.986357 
 2660 1 2.3236 1.13737 
 2661 0 -0.189717 0.990001 
 2662 0 -0.704866 0.966735 
 2663 0 -0.598711 0.97548 
 2664 1 0.462761 1.02856 
 2665 0 1.17232 1.03162 
 2666 0 -0.735883 0.960521 
 2667 0 0.907142 1.06331 
 2668 0 0.127524 1.00839 
 2669 0 -1.35305 0.9387 
 2670 1 1.46587 1.04506 
 2671 0 -0.0656096 0.997191 
 2672 0 0.856451 1.05509 
 2673 1 1.02131 1.0528 
 2674 0 0.307392 1.01203 
 2675 0 -0.0358178 0.998367 
 2676 1 1.2159 1.05964 
 2677 0 0.332792 1.01431 
 2678 1 1.42673 1.07386 
 2679 1 1.51043 1.06731 
 2680 0 0.749953 1.04334 
 2681 0 -0.17368 0.990773 
 2682 0 -0.0982431 0.995196 
 2683 0 1.18373 1.06671 
 2684 0 -0.964502 0.930969 
 2685 1 -1.09487 0.941619 
 2686 1 0.15317 1.00557 
 2687 1 1.27714 1.07201 
 2688 1 2.18713 1.09624 
 2689 1 2.25097 1.14821 
 2690 1 0.0830941 1.00297 
 2691 0 -0.673956 0.960485 
 2692 0 -0.440086 0.984295 
 2693 1 2.00927 1.07759 
 2694 0 3.45519 1.15121 
 2695 0 -1.62982 0.915653 
 2696 0 0.603014 1.03159 
 2697 1 2.58722 1.13786 
 2698 1 -0.424978 0.970624 
 2699 0 -0.197385 0.989483 
 2700 1 1.45781 1.06521 
 2701 0 0.919598 1.03963 
 2702 1 -0.0715825 0.996222 
 2703 1 1.45515 1.08771 
 2704 0 0.0620333 1.00384 
 2705 1 -0.355575 0.98067 
 2706 1 1.71396 1.12096 
 2707 0 -0.294227 0.983842 
 2708 0 0.283976 1.01424 
 2709 1 1.16564 1.06711 
 2710 1 2.97252 1.10751 
 2711 1 1.74011 1.10308 
 2712 1 -0.231896 0.983987 
 2713 1 1.50371 1.06531 
 2714 1 2.38057 1.14335 
 2715 1 0.330853 1.02094 
 2716 1 1.06768 1.0613 
 2717 0 0.470741 1.01241 
 2718 1 1.77622 1.12908 
 2719 1 -0.320004 0.984816 
 2720 0 -2.01588 0.920279 
 2721 0 -1.47324 0.910687 
 2722 1 0.560487 1.03164 
 2723 1 1.92462 1.11019 
 2724 0 0.94631 1.07321 
 2725 0 -0.0440281 0.998088 
 2726 1 -0.209584 0.989195 
 2727 1 -0.523791 0.970272 
 2728 0 1.81727 1.08499 
 2729 0 -0.556745 0.970719 
 2730 1 0.459862 1.01982 
 2731 0 -0.734968 0.956295 
 2732 0 0.423051 1.02277 
 2733 1 1.16199 1.05217 
 2734 1 1.51881 1.1029 
 2735 1 1.21495 1.05475 
 2736 0 -1.29669 0.929636 
 2737 1 1.74021 1.09084 
 2738 0 1.43554 1.07369 
 2739 1 1.19636 1.0707 
 2740 0 -0.893292 0.96663 
 2741 0 0.230629 1.0096 
 2742 1 0.298591 1.01426 
 2743 1 1.64884 1.07442 
 2744 1 1.14338 1.06165 
 2745 1 0.108889 1.00861 
 2746 1 0.985139 1.05366 
 2747 0 -0.0554333 0.998138 
 2748 1 1.49396 1.09281 
 2749 0 -0.247507 0.98782 
 2750 1 1.49394 1.06559 
 2751 1 1.31795 1.05977 
 2752 0 -1.82511 0.916427 
 2753 0 -0.321094 0.98693 
 2754 1 2.57985 1.11698 
 2755 0 -0.212136 0.989217 
 2756 1 0.0555312 1.002 
 2757 1 1.64445 1.04485 
 2758 0 -0.0344101 0.998594 
 2759 1 1.63776 1.06485 
 2760 0 1.30708 1.06414 
 2761 0 -1.73455 0.917262 
 2762 1 0.678193 1.03088 
 2763 0 -0.759475 0.95812 
 2764 1 1.78221 1.04492 
 2765 0 -0.423763 0.976038 
 2766 0 1.5067 1.08391 
 2767 1 1.99407 1.09205 
 2768 0 1.14362 1.04841 
 2769 1 0.22519 1.01053 
 2770 1 -0.133059 0.992431 
 2771 1 0.897908 1.05538 
 2772 0 -0.48591 0.974804 
 2773 0 0.105727 1.00467 
 2774 1 -0.0791894 0.996489 
 2775 1 1.70063 1.08719 
 2776 0 -0.470973 0.973675 
 2777 1 1.10517 1.05398 
 2778 1 0.258724 1.01454 
 2779 1 0.577548 1.03076 
 2780 0 0.379487 1.02191 
 2781 0 0.932096 1.04957 
 2782 0 -1.07721 0.930134 
 2783 1 -2.50958 0.90947 
 2784 1 0.123503 1.00555 
 2785 1 0.365375 1.01838 
 2786 0 -0.843351 0.951463 
 2787 1 0.661047 1.03254 
 2788 1 0.672136 1.01944 
 2789 1 -0.763525 0.961903 
 2790 1 1.07633 1.05801 
 2791 0 0.611259 1.01694 
 2792 0 0.566595 1.0253 
 2793 1 -0.182231 0.991773 
 2794 0 -0.844198 0.978682 
 2795 1 0.36326 1.01323 
 2796 0 -0.162918 0.991695 
 2797 1 2.27359 1.10591 
 2798 1 0.93632 1.04808 
 2799 0 -0.269452 0.983013 
 2800 0 -0.683047 0.97384 
 2801 1 2.1235 1.09493 
 2802 0 0.157402 1.00736 
 2803 1 0.692864 1.03811 
 2804 0 -0.819379 0.969605 
 2805 0 -0.625611 0.977413 
 2806 1 0.693584 1.03021 
 2807 0 -0.934757 0.955389 
 2808 1 0.34386 1.02361 
 2809 1 1.80441 1.08456 
 2810 0 0.359327 1.02257 
 2811 0 0.355184 1.01953 
 2812 1 -0.213197 0.985145 
 2813 1 0.380934 1.02494 
 2814 0 -0.112752 0.992674 
 2815 1 0.28631 1.01587 
 2816 1 -0.315378 0.988277 
 2817 1 1.53288 1.08568 
 2818 1 1.35396 1.02452 
 2819 1 1.2207 1.06629 
 2820 0 -0.572158 0.968516 
 2821 1 0.844113 1.02465 
 2822 0 -1.55908 0.922109 
 2823 1 1.17402 1.06256 
 2824 1 1.11186 1.05146 
 2825 0 -0.633694 0.968146 
 2826 1 2.64967 1.07725 
 2827 0 -1.05356 0.930951 
 2828 0 1.05507 1.05599 
 2829 0 -0.321309 0.988617 
 2830 0 -0.54477 0.976593 
 2831 0 -0.245868 0.990251 
 2832 0 0.771711 1.03559 
 2833 1 1.63935 1.08269 
 2834 0 0.0761006 1.00331 
 2835 0 -1.27415 0.916348 
 2836 1 1.91245 1.08158 
 2837 1 0.595306 1.02775 
 2838 1 -1.23056 0.96363 
 2839 0 -0.335093 0.978594 
 2840 0 -2.49701 0.902383 
 2841 1 2.21238 1.12036 
 2842 1 0.408373 1.02486 
 2843 0 1.05022 1.06066 
 2844 0 0.0734076 1.00468 
 2845 1 0.778019 1.06131 
 2846 1 -1.45209 0.939974 
 2847 1 1.83649 1.10039 
 2848 1 0.144118 1.0109 
 2849 1 1.963 1.09866 
 2850 1 1.61547 1.07415 
 2851 1 1.80132 1.10273 
 2852 1 1.21891 1.06282 
 2853 1 0.914791 1.04743 
 2854 0 -0.665224 0.959301 
 2855 1 2.72245 1.13209 
 2856 1 0.471119 1.0282 
 2857 0 0.195851 1.01096 
 2858 1 -0.955442 0.933975 
 2859 0 1.69276 1.08068 
 2860 0 -0.221325 0.988719 
 2861 1 1.5688 1.05193 
 2862 1 1.5638 1.09456 
 2863 1 2.52578 1.10415 
 2864 1 -0.603071 0.966197 
 2865 1 0.627225 1.01762 
 2866 0 2.05896 1.12451 
 2867 0 0.352392 1.02091 
 2868 0 0.344628 1.02168 
 2869 0 2.19359 1.10402 
 2870 1 2.15085 1.08399 
 2871 0 -0.375415 0.980462 
 2872 1 0.498061 1.02969 
 2873 1 2.24875 1.12221 
 2874 1 -0.306682 0.985256 
 2875 1 -0.133714 0.993014 
 2876 1 0.445886 1.02243 
 2877 1 1.80698 1.09365 
 2878 0 1.25635 1.05364 
 2879 0 0.449884 1.01982 
 2880 1 0.589326 1.03686 
 2881 0 -0.438911 0.969414 
 2882 0 1.28125 1.04967 
 2883 0 -0.10047 0.996355 
 2884 1 2.39316 1.11809 
 2885 1 0.58699 1.02649 
 2886 0 -1.55646 0.930568 
 2887 1 2.13741 1.13822 
 2888 0 -0.541991 0.97044 
